id,name,slug,summary,rating,rating_count,total_rating,total_rating_count,cover_url,genres,platforms,companies
494,Bulletstorm,bulletstorm,"Bulletstorm brings new furor to first-person shooter action thanks to its signature 'kill with skill' gameplay. The game tells the story of a futuristic confederation protected by an elite band of mercenaries: Dead Echo. When Dead Echo members Grayson Hunt and Ishi Sato learn they've been working for the wrong side, they're betrayed by their commander and exiled to the far reaches of the galaxy. In Bulletstorm, Grayson and Ishi find themselves surrounded by hordes of mutants and flesh eating gangs in an abandoned paradise. They have two objectives: get off the planet alive, and exact revenge on the man who sent them there.

Players step into the role of Grayson Hunt complete with an arsenal of over-the-top combat moves and outrageously large guns. Bulletstorm's array of distinct 'skillshots' produces unprecedented levels of frantic gameplay and yell-inducing satisfaction. The skillshot system rewards players for inciting mayhem in the most creative way possible. The more insane the skillshot, the more points players collects to upgrade their character and unlock weapons, which then allows them to execute even more creative moves and exaggerated skillshots.",78.3598600602848,375,82.75135860157097,382,co7abq.jpg,"[""Shooter""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""People Can Fly"", ""Electronic Arts"", ""Epic Games""]"
37094,Shadow of the Colossus,shadow-of-the-colossus--1,"Tales speak of an ancient land where creatures the size of mountains, roam the majestic landscape. Bound to the land, these creatures hold a key to a mystical power of revival - a power you must obtain to waken a loved one.

Shadow of the Colossus is a majestic journey through ancient lands to seek out and destroy gigantic mythical beasts. With your trusty horse at your side, explore the spacious lands and unearth each Colossi. Armed with your wits, a sword and a bow, use cunning and strategy to topple each behemoth.

A remake of the critically-claimed game of the same title. Also from the minds that brought you The Last Guardian & ICO",84.83636945749957,368,89.0335693441344,381,cobmel.jpg,"[""Platform"", ""Puzzle"", ""Adventure""]","[""PlayStation 4""]","[""Sony Interactive Entertainment"", ""Bluepoint Games"", ""SIE Japan Studio""]"
152249,Marvel's Guardians of the Galaxy,marvels-guardians-of-the-galaxy,"Fire up a wild ride across the cosmos with a fresh take on Marvel’s Guardians of the Galaxy. In this action-adventure game, you are Star-Lord leading the unpredictable Guardians from one explosion of chaos to the next. You got this. Probably.",81.57883954620075,369,81.33941977310037,379,co39pu.jpg,"[""Shooter"", ""Role-playing (RPG)"", ""Adventure""]","[""Xbox Series X|S"", ""PlayStation 4"", ""PC (Microsoft Windows)"", ""PlayStation 5"", ""Xbox One""]","[""Square Enix"", ""Eidos Sherbrooke"", ""Eidos Montréal""]"
4756,Child of Light,child-of-light,"The Black Queen has stolen the Sun, the Moon and the Stars. You play as Aurora, a young princess with a pure heart whose soul is brought to the kingdom of Lemuria. Embark on a quest to recapture the three sources of light, defeat the Black Queen and restore the kingdom of Lemuria.",82.46726860982803,364,84.983634304914,378,co21q2.jpg,"[""Platform"", ""Role-playing (RPG)"", ""Adventure""]","[""Google Stadia"", ""PlayStation 3"", ""PlayStation 4"", ""PC (Microsoft Windows)"", ""Wii U"", ""PlayStation Vita"", ""Xbox 360"", ""Xbox One""]","[""Ubisoft Montreal"", ""Ubisoft Entertainment""]"
136,Devil May Cry 3: Dante's Awakening,devil-may-cry-3-dante-s-awakening,"Devil May Cry 3: Dante's Awakening is a prequel to the first Devil May Cry. The game plays very differently from its predecessors, as it puts much more emphasis on style rather than simple demon slaying. As such, combat is much more intense and faster than before. An all-new Style system that allows you to select your fighting style has also been incorporated.",84.09506428871872,376,82.04753214435937,378,co1u6u.jpg,"[""Shooter"", ""Hack and slash/Beat 'em up"", ""Adventure""]","[""PlayStation 2""]","[""Capcom"", ""Capcom Production Studio 1""]"
22,System Shock 2,system-shock-2,"A first-person cyberpunk exploratory horror RPG and sequel to System Shock (1994) in which a soldier wakes up in the starship Von Braun in the aftermath of a disaster and finds himself in the midst of a conflict between SHODAN, the artificial intelligence antagonist of System Shock seeking mastery over humanity, and The Many, a flesh-based psychic hive mind led by the ship's corrupted AI.",88.6143614430271,378,88.6143614430271,378,co4bak.jpg,"[""Shooter"", ""Role-playing (RPG)""]","[""Linux"", ""PC (Microsoft Windows)"", ""Mac""]","[""Looking Glass Studios"", ""Irrational Games"", ""Electronic Arts"", ""Nightdive Studios""]"
3186,Street Fighter II,street-fighter-ii,"A sequel to Street Fighter, Street Fighter II improved upon the many concepts introduced in the first game, including the use of command-based special moves and a six-button configuration, while offering players a selection of multiple playable characters, each with their own unique fighting style and special moves.

Street Fighter II is credited for starting the fighting game boom during the 1990s. Its success led to the production of several updated versions, each offering additional features and characters over previous versions, as well as many home versions. Some of the home versions of the Street Fighter II games have sold millions of copies, with the SNES port of the first Street Fighter II being Capcom's best-selling consumer game of all-time as of 2008.

Street Fighter II follows several of the conventions and rules already established by its original 1987 predecessor. The player engages opponents in one-on-one close quarter combat in a series of best-two-out-of-three matches. The objective of each round is to deplete the opponent's vitality before the timer runs out. If both opponents knock each other out at the same time or the timer runs out with both fighters having an equal amount of vitality left, a ""double KO"" or ""draw game"" is declared and additional rounds will be played until sudden death. In the first Street Fighter II, a match could last up to ten rounds if there was no clear winner; this was reduced to four rounds in Champion Edition and onward. If there is no clear winner by the end of the final round, then either the computer-controlled opponent will win by default in a single-player match or both fighters will lose in a 2-player match.

After every third match in the single player mode, the player will participate in a ""bonus game"" for additional points. The bonus games includes (in order) a car-breaking event; a barrel breaking bonus game where the barrels are dropped off from a conveyor belt above the player; and a drum-breaking bonus game where drums are flammable and piled over each other. The bonus games were removed from the arcade version of Super Street Fighter II Turbo.

Like in the original, the game's controls uses a configuration of an eight-directional joystick and six attack buttons. The player uses the joystick to jump, crouch and move the character towards or away from the opponent, as well as to guard the character from an opponent's attacks. There are three punch buttons and three kick buttons of differing strength and speed (Light, Medium and Heavy). The player can perform a variety of basic moves in any position, including grabbing/throwing attacks, which were not featured in the original Street Fighter. Like in the original, the player can perform special moves by inputting a combination of directional and button-based commands.

Street Fighter II differs from the original due to the selection of multiple playable characters, each with their distinct fighting styles and special moves. Additionally, the player can also ""cancel"" during animation by performing another move, allowing for a combination of several basic and special moves. Both of these features would be expanded upon in subsequent installments.",82.55681315225623,374,82.55681315225623,374,co55et.jpg,"[""Fighting"", ""Arcade""]","[""Arcade""]","[""Capcom""]"
134,Devil May Cry,devil-may-cry,"Originally intended to be the fourth installment in the Resident Evil series, Devil May Cry is an action-adventure game that introduced a host of new elements to the gaming community. Chief among them is the Stylish Rank, which grades the player's performance in combat. The game is split into Missions, which are individually scored according to various factors, such as Orbs gathered and damage taken. Additionally, Devil May Cry did away with the pre-rendered backgrounds of prior Resident Evil games in order to allow for a dynamic camera system.",81.18820405309722,367,83.09410202654861,371,co9ck7.jpg,"[""Hack and slash/Beat 'em up"", ""Adventure""]","[""PlayStation 2""]","[""Capcom Production Studio 4"", ""Capcom""]"
5973,Broforce,broforce,"When evil threatens the world, the world calls on Broforce - an under-funded, over-powered paramilitary organization dealing exclusively in excessive force. Brace your loins with up to four players to run ‘n’ gun as dozens of different bros and eliminate the opposing terrorist forces that threaten our way of life. Unleash scores of unique weapons and set off incredible chain reactions of fire, napalm, and limbs in the name of freedom.",75.8525344718817,361,73.92626723594086,370,co28vv.jpg,"[""Shooter"", ""Platform"", ""Indie"", ""Arcade""]","[""PlayStation 4"", ""Linux"", ""PC (Microsoft Windows)"", ""Mac"", ""Xbox One"", ""Nintendo Switch""]","[""Devolver Digital"", ""Free Lives Games"", ""Abstraction Games"", ""24 Bit Games""]"
112874,Horizon Forbidden West,horizon-forbidden-west,"Horizon Forbidden West continues Aloy’s story as she moves west to a far-future America to brave a majestic, but dangerous frontier where she’ll face awe-inspiring machines and mysterious new threats.",85.75162395080318,359,88.77581197540158,369,co2gvu.jpg,"[""Role-playing (RPG)"", ""Adventure""]","[""PlayStation 4"", ""PC (Microsoft Windows)"", ""PlayStation 5""]","[""Guerrilla Games"", ""Sony Interactive Entertainment"", ""Nixxes Software""]"
1521,Pokémon Black Version,pokemon-black-version,"Pokémon Black Version and Pokémon White Version are the primary paired versions of Generation V.
Black and White follow the trends set up by previous games in the series. Two player characters (one male and one female) travel a new region, Unova, on their Pokémon journeys. This region is inhabited by various Pokémon, and unlike before, none of those available prior to Generation V can be obtained before completing the main story by defeating Team Plasma.
The games' names were revealed on the official Japanese Pokémon website on April 9, 2010, and scans from the subsequent issue of the magazine leaked the following day, April 10.
Pokémon Black and White are followed in 2012 by two sequels, Pokémon Black 2 and White 2, which are set two years after the events of Black and White. Black 2 and White 2 are the second and final paired versions of Generation V.",81.12457160143703,364,84.56228580071851,369,co1z1x.jpg,"[""Role-playing (RPG)"", ""Turn-based strategy (TBS)"", ""Adventure""]","[""Nintendo DS""]","[""Nintendo"", ""Game Freak""]"
125165,Diablo IV,diablo-iv,"Endless demons to slaughter. Deep customization through Talents, Skill Points, Runes, and Legendary loot. Randomized dungeons contained in a dynamic open world. Survive and conquer darkness—or succumb to the shadows.",76.93456287840758,359,83.30061477253713,365,co69sm.jpg,"[""Role-playing (RPG)"", ""Hack and slash/Beat 'em up""]","[""Xbox Series X|S"", ""PlayStation 4"", ""PC (Microsoft Windows)"", ""PlayStation 5"", ""Xbox One""]","[""Blizzard Entertainment""]"
1081,The Elder Scrolls Online,the-elder-scrolls-online,"Every legend starts somewhere and in The Elder Scrolls Online, it starts with you. Write your story into a vibrant chapter of Tamriel’s distant past that takes place nearly 1,000 years before the iconic TES V: Skyrim, and discover a world steeped in adventure and possibility.",71.7777385216643,349,71.10761926083215,365,co9nt3.jpg,"[""Role-playing (RPG)"", ""Adventure""]","[""Google Stadia"", ""Xbox Series X|S"", ""PlayStation 4"", ""PC (Microsoft Windows)"", ""PlayStation 5"", ""Mac"", ""Xbox One""]","[""ZeniMax Online Studios"", ""Bethesda Softworks""]"
295,Command & Conquer: Red Alert,command-conquer-red-alert,"Travel to an alternate universe where dark experiments have permanently altered time. Or have they? Soviet tanks crush city after city while Allied cruisers shell bases. Spies lurk, landmines await, and strange new technologies aid both sides in the struggle for ultimate control. In this parallel reality, the mighty Soviet Empire has begun to “liberate” all of Europe. Cities fall and countries collapse before the overwhelming might of the Red Storm. The Allies are scrambling to meet the onslaught, but they have been caught by surprise. Red Alert puts the fate of the world in your hands!",84.99743901037176,365,84.99743901037176,365,co1nx0.jpg,"[""Real Time Strategy (RTS)"", ""Strategy""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""DOS"", ""PlayStation"", ""PlayStation Portable""]","[""Westwood Studios"", ""Sony Computer Entertainment"", ""Electronic Arts"", ""Virgin Interactive Entertainment"", ""Dice Multi Media Europe"", ""Sold Out Sales & Marketing""]"
